Item	Word	Semantic_Output	Error_Score	Correct
3473	pave	pave	0.9971	1
3474	paved	paved	0.0683	1
3475	paves	paves	0.9202	1
3476	paw	paws	1.4895	0
3477	pawl	pawl	0.2601	1
3478	pawn	pawn	0.0041	1
3479	pawns	pawns	0.9011	1
3480	paws	paws	0.4072	1
3481	pay	pay	0	1
3482	pays	pays	0.000900000000000001	1
3483	pea	pea	0.0017	1
3484	peace	peace	0.0212	1
3485	peach	peach	0.7127	1
3486	peak	peak	0.0454	1
3487	peaks	peaks	0.0232	1
3488	peal	alms	3.8892	0
3489	peals	flukes	4.3824	0
3490	pear	pear	0.0192	1
3491	pearl	pearl	0.0002	1
3492	pearls	pearls	0.1312	1
3493	pears	pears	0.1539	1
3494	peas	peas	0.0015	1
3495	peat	peat	0.0113	1
3496	peats	peats	0.0093	1
3497	peck	peck	0.0521	1
3498	pecked	pecked	0.0022	1
3499	pecks	pecks	0.00630000000000001	1
3500	pee	pee	1.1448	1
3501	peed	peed	0.9085	1
3502	peek	peek	0.0226	1
3503	peeked	peeked	0.0241	1
3504	peeks	peeks	0.0544	1
3505	peel	peel	0.3916	1
3506	peeled	peeled	0.0472	1
3507	peels	peel	3.1235	0
3508	peep	peep	0.0059	1
3509	peeps	peeps	0.0008	1
3510	peer	peer	0.0009	1
3511	peered	peered	0.0081	1
3512	peers	peers	0.1356	1
3513	pees	pee	1.232	0
3514	peeve	hare	16.4431	0
3515	peg	peg	0.2607	1
3516	pegs	pegs	0.0993	1
3517	peke	peke	0.5802	1
3518	pelf	pelf	0.4332	1
3519	pelt	pelt	0.0314	1
3520	pelts	pelts	0.027	1
3521	pen	pen	0.0282	1
3522	pens	pens	0.0029	1
3523	perch	perch	0.1923	1
3524	perched	perched	0.0188	1
3525	perk	perk	0.2765	1
3526	perks	perks	0.3417	1
3527	pert	pert	0.2212	1
3528	pest	pest	0.0041	1
3529	pests	pests	0.0037	1
3530	pet	pet	0.0056	1
3531	pets	pets	0.0386	1
3532	pew	bench	1.1941	0
3533	pews	pews	0.4004	1
3534	phage	phage	0.7062	1
3535	phase	phase	0.0005	1
3536	phi	chi	3.3248	0
3537	phlegm	phlegm	0.4331	1
3538	phlox	phlox	0.0223	1
3539	phone	phone	0.0062	1
3540	phones	phones	0.0014	1
3541	phrase	phrase	0.0002	1
3542	pi	pi	2.6644	1
3543	pick	pick	0.000400000000000001	1
3544	picked	picked	0	1
3545	picks	picks	0	1
3546	pie	pie	0.5246	1
3547	piece	piece	0.0063	1
3548	pier	pier	0.1221	1
3549	pierce	pierce	0.0016	1
3550	pierced	pierced	0.0002	1
3551	piers	piers	0.7037	1
3552	pies	pies	0.164	1
3553	pig	pig	0.001	1
3554	pigs	pigs	0.0012	1
3555	pike	pike	0.1143	1
3556	pikes	pikes	0.2089	1
3557	pile	pile	0.0013	1
3558	piled	piled	0.001	1
3559	piles	piles	0.0002	1
3560	pill	pill	0.0319	1
3561	pills	pills	0.011	1
3562	pimp	pimp	0.0471	1
3563	pimps	pimps	0.0042	1
3564	pin	pin	0.0001	1
3565	pinch	pinch	0.0064	1
3566	pinched	pinched	0.0003	1
3567	pine	pine	0.0175	1
3568	pines	pines	0.0015	1
3569	ping	ping	0.0063	1
3570	pinged	pinged	0.007	1
3571	pings	pings	0.033	1
3572	pink	pink	0.6082	1
3573	pins	pins	0.0014	1
3574	pint	pint	0.0013	1
3575	pints	pints	0.000900000000000001	1
3576	pipe	pipe	0.0003	1
3577	pipes	pipes	0.0005	1
3578	pique	mask	4.1457	0
3579	pis	pis	1.4856	1
3580	piss	piss	0.1062	1
3581	pit	pit	0.0272	1
3582	pitch	pitch	0.003	1
3583	pith	pith	0.9128	1
3584	piths	piths	0.4421	1
3585	pits	pits	0.0974	1
3586	place	place	0	1
3587	plage	plage	0.6061	1
3588	plague	plague	0.002	1
3589	plagued	plagued	0.116	1
3590	plagues	plagues	0.0145	1
3591	plaid	plaid	0.1492	1
3592	plaids	plaids	0.3306	1
3593	plain	plain	0.0022	1
3594	plaint	plaint	0.00440000000000001	1
3595	plan	plan	0.0001	1
3596	plane	plane	0.0197	1
3597	planes	planes	0.017	1
3598	plank	plank	0.0097	1
3599	planks	planks	0.0649	1
3600	plans	plans	0.0003	1
3601	plant	plant	0.0015	1
3602	plants	plants	0.0016	1
3603	plaque	plaque	0.0595	1
3604	plaques	plaques	0.0206	1
3605	plate	plate	0.0001	1
3606	plates	plates	0.0002	1
3607	play	play	0.0001	1
3608	played	played	0.0001	1
3609	plays	plays	0	1
3610	plea	plea	0.031	1
3611	pleach	pleach	2.5474	1
3612	plead	plead	0.0198	1
3613	pleads	pleads	0.0038	1
3614	pleas	pleas	0.0168	1
3615	please	please	0.0026	1
3616	pleased	pleased	0	1
3617	pleat	pleat	0.2194	1
3618	pleats	pleats	0.4016	1
3619	pleb	pleb	0.0445	1
3620	pled	pled	0.1553	1
3621	pledge	pledge	0.0118	1
3622	plied	plied	0.0099	1
3623	plies	plies	0.6381	1
3624	plight	plight	0.0233	1
3625	plights	plights	1.0345	1
3626	plinth	plinth	0.0385	1
3627	plod	plod	0.231	1
3628	plop	plop	0.0477	1
3629	plopped	plopped	0.0145	1
3630	plops	plops	0.0071	1
3631	plot	plot	0.0001	1
3632	plots	plots	0.0101	1
3633	plough	plow	3.4541	0
3634	plow	plow	0.2071	1
3635	plowed	plowed	0.0326	1
3636	plows	plows	0.5702	1
3637	ploy	ploy	0.8778	1
3638	pluck	pluck	1.4022	1
3639	plucked	plucked	0.0006	1
3640	plucks	plucks	1.0948	1
3641	plug	plug	0.0015	1
3642	plugs	plugs	0.126	1
3643	plum	plum	0.1079	1
3644	plume	plume	0.0051	1
3645	plumes	plumes	0.0024	1
3646	plump	plump	1.0363	1
3647	plums	plums	0.1057	1
3648	plunge	plunge	0.0382	1
3649	plunged	plunged	0.0229	1
3650	plunk	plunk	1.2259	1
3651	plunked	plunked	0.0447	1
3652	plunks	plunks	0.626	1
3653	plus	plus	0	1
3654	plush	plush	0.4181	1
3655	ply	ply	3.245	1
3656	po	po	0.4636	1
3657	poach	poach	0.2157	1
3658	poached	grouse	0.9517	0
3659	pock	pock	0.4678	1
3660	pod	pod	0.0122	1
3661	pods	pods	0.0037	1
3662	point	point	0	1
3663	points	points	0.0005	1
3664	poise	poise	0.6403	1
3665	poke	poke	0.2835	1
3666	poked	poked	0.0012	1
3667	pokes	poke	0.7573	0
3668	pole	pole	0.0001	1
3669	poles	poles	0	1
3670	poll	poll	0.0004	1
3671	polled	polled	0.0001	1
3672	polls	polls	0.0001	1
3673	pom	pom	0.2528	1
3674	pomp	pomp	1.133	1
3675	pomps	pomps	0.26	1
3676	ponce	ponce	1.0943	1
3677	pond	pond	0.0001	1
3678	ponds	ponds	0	1
3679	pone	pone	0.0805	1
3680	pones	pones	0.0561	1
3681	pons	pons	1.2245	1
3682	pooch	pooch	1.6427	1
3683	poof	poof	2.1646	1
3684	pool	pool	0.0008	1
3685	pools	pools	0.0005	1
3686	poop	poop	0.3226	1
3687	poops	poops	0.0446	1
3688	poor	poor	0.0001	1
3689	poove	poove	0.2187	1
3690	pop	pop	0.0198	1
3691	pope	pope	0.1188	1
3692	popes	popes	0.9177	1
3693	popped	popped	0.0024	1
3694	pops	pops	0.0017	1
3695	porch	porch	2.3936	1
3696	pore	pore	0.0539	1
3697	pores	pores	0.0006	1
3698	pork	pork	0.0002	1
3699	porks	porks	0.0001	1
3700	porn	porn	0.3752	1
3701	porns	porns	0.9767	1
3702	port	port	0.0001	1
3703	ports	ports	0	1
3704	pose	pose	0.0156	1
3705	posed	posed	0.0067	1
3706	posh	freight	5.9493	0
3707	post	post	0.0001	1
3708	posts	posts	0.0001	1
3709	pot	pot	0.0032	1
3710	pots	pots	0.0079	1
3711	pouch	pouch	0.7791	1
3712	pounce	alms	4.9559	0
3713	pound	pound	0.0002	1
3714	pounds	pounds	0.0005	1
3715	pour	pour	0.0833	1
3716	poured	poured	0.0107	1
3717	pours	pours	0.0556	1
3718	pout	pout	0.766	1
3719	pouts	pouts	1.0567	1
3720	pox	flu	1.0421	0
3721	praise	praise	0.0436	1
3722	praised	praised	0.0084	1
3723	pram	pram	0.3028	1
3724	prams	prams	0.103	1
3725	prance	prance	0.1584	1
3726	pranced	pranced	0.0132	1
3727	prank	prank	0.1418	1
3728	pranks	pranks	0.713	1
3729	prat	prat	0.033	1
3730	prawn	prawn	1.4853	1
3731	pray	pray	0.6842	1
3732	prayed	prayed	0.1107	1
3733	prayer	prayer	0.0417	1
3734	prayers	prayers	0.0051	1
3735	prays	prays	0.3781	1
3736	preach	preach	0.0041	1
3737	preached	preached	0.001	1
3738	preen	preen	0.0401	1
3739	preened	preened	0.0043	1
3740	preens	preen	2.2915	0
3741	prep	prep	0.0082	1
3742	preps	preps	0.0005	1
3743	press	press	0.0015	1
3744	prey	prey	0.0058	1
3745	preys	preys	0.0342	1
3746	price	price	0.0013	1
3747	prick	prick	0.1886	1
3748	pricked	pricked	0.5108	1
3749	pricks	pricks	0.3659	1
3750	pride	pride	0.0063	1
3751	prides	prides	0.2311	1
3752	pried	pried	0.0201	1
3753	pries	pries	2.0851	1
3754	priest	priest	0.0247	1
3755	priests	priests	0.0027	1
3756	prig	prig	1.129	1
3757	prim	alms	2.679	0
3758	prime	prime	0.0046	1
3759	primp	primp	0.0156	1
3760	primped	primped	0.006	1
3761	primps	primp	1.0053	0
3762	prince	prince	0.0022	1
3763	prink	primp	2.2037	0
3764	print	print	0.0006	1
3765	prints	prints	0.0027	1
3766	prise	pry	1.6232	0
3767	prize	prize	0.4716	1
3768	pro	pro	0.0188	1
3769	probe	probe	0.0034	1
3770	probed	probed	0	1
3771	probes	probes	0.00380000000000001	1
3772	prod	prod	0.0199	1
3773	prods	prod	0.6661	0
3774	prole	clone	3.7363	0
3775	prom	prom	2.0292	1
3776	prompt	prompt	0.0037	1
3777	prone	prone	0.2697	1
3778	prong	screen	5.5161	0
3779	proof	proof	0.0001	1
3780	proofs	proofs	0.0004	1
3781	prop	prop	0.002	1
3782	props	props	0.0011	1
3783	pros	pro	0.775	0
3784	prose	prose	0.0019	1
3785	proud	proud	0.3275	1
3786	prove	prove	0.0001	1
3787	proved	proved	0.0006	1
3788	proves	proves	0.000800000000000001	1
3789	prow	prow	0.2066	1
3790	prowl	prowl	0.2241	1
3791	prowled	prowled	0.9586	1
3792	prowls	prowls	0.0565	1
3793	prows	prows	0.0296	1
3794	prude	prude	1.6498	1
3795	prune	prune	0.0651	1
3796	prunes	prunes	0.0066	1
3797	pry	pry	2.1716	1
3798	psalm	psalm	0.0266	1
3799	psalms	psalms	0.0008	1
3800	pseud	wretch	1.1166	0
3801	pub	pub	0.1828	1
3802	pubs	pubs	0.0161	1
3803	puce	puce	2.4425	1
3804	puck	puck	0.0594	1
3805	pucks	pucks	0.0581	1
3806	pud	pud	1.118	1
3807	puff	puff	0.0115	1
3808	puffed	puffed	0.1427	1
3809	puffs	puffs	0.0705	1
3810	pug	pug	0.1232	1
3811	pugs	pugs	0.0451	1
3812	puke	puke	0.8019	1
3813	pukes	pukes	0.2369	1
3814	pule	carp	1.7285	0
3815	pull	pull	0.0003	1
3816	pulled	pulled	0.0001	1
3817	pulls	pulls	0.0027	1
3818	pulp	pulp	0.1062	1
3819	pulps	pulps	0.3888	1
3820	pulse	pulse	0.0002	1
3821	pump	pump	0.0009	1
3822	pumps	pumps	0.0039	1
3823	pun	pun	0.0132	1
3824	punch	punch	0.4235	1
3825	punk	punk	1.2317	1
3826	punks	punks	1.2652	1
3827	puns	puns	0.0067	1
3828	punt	punt	0.218	1
3829	punts	punts	0.944	1
3830	pup	pup	0.0814	1
3831	pups	pups	0.2215	1
3832	pure	pure	0.001	1
3833	purge	purge	2.026	1
3834	purged	purged	1.4991	1
3835	purl	purl	0.8799	1
3836	purled	purled	0.6308	1
3837	purls	purls	1.1035	1
3838	purr	purr	0.0783	1
3839	purse	bag	0.6872	0
3840	pus	pus	1.4188	1
3841	push	push	0.1722	1
3842	pushed	pushed	0.0113	1
3843	puss	puss	3.1575	1
3844	put	put	0.0001	1
3845	put	put	0.0053	1
3846	puts	puts	0.0001	1
3847	putt	putt	0.0463	1
3848	putts	putts	0.0301	1
3849	pyre	pyre	0.1264	1
3850	pyres	pyres	0.023	1
3851	quack	quack	0.0725	1
3852	quacks	quacks	0.8036	1
3853	quad	quad	0.9525	1
3854	quaff	hub	5.4784	0
3855	quail	quail	0.0575	1
3856	quails	quails	0.0521	1
3857	quaint	quaint	1.1618	1
3858	quake	quake	0.1306	1
3859	quakes	quakes	0.1562	1
3860	qualm	qualm	0.0224	1
3861	qualms	qualms	0.1196	1
3862	quark	quark	1.1351	1
3863	quart	quart	0.3562	1
3864	quarts	quarts	0.1127	1
3865	quartz	quartz	0.0055	1
3866	quash	quash	1.3075	1
3867	quashed	quashed	0.1907	1
3868	quay	quay	0.9342	1
3869	quays	quays	0.9607	1
3870	queen	queen	0.0263	1
3871	queens	queens	0.0017	1
3872	queer	queer	0.0065	1
3873	quell	quell	0.1021	1
3874	quelled	quelled	0.9802	1
3875	quells	quell	0.5701	0
3876	quench	quench	0.761	1
3877	quenched	quenched	0.6712	1
3878	quern	quern	0.4023	1
3879	quest	quest	0.004	1
3880	quests	quests	0.0158	1
3881	queue	queue	0.6552	1
3882	quick	quick	0.1297	1
3883	quid	quire	2.531	0
3884	quiff	quiff	0.603	1
3885	quill	quill	0.0095	1
3886	quills	quills	0.1488	1
3887	quilt	quilt	2.3091	1
3888	quin	quin	2.0401	1
3889	quince	quince	0.2567	1
3890	quint	quint	0.1757	1
3891	quints	quints	0.0155	1
3892	quip	quip	0.0371	1
3893	quire	quire	1.6861	1
3894	quirk	quirk	0.0078	1
3895	quirks	quirks	0.0082	1
3896	quirt	quirt	0.7049	1
3897	quirts	quirts	1.051	1
3898	quit	quit	0.0076	1
3899	quit	quit	0.0111	1
3900	quite	quite	0.0001	1
3901	quits	quit	0.603	0
3902	quiz	quiz	1.7263	1
3903	quote	quote	0.0193	1
3904	quotes	quotes	0.1304	1
3905	race	race	0.0025	1
3906	rack	rack	1.5537	1
3907	racks	racks	0.2053	1
3908	raft	raft	0.0278	1
3909	rafts	rafts	0.0634	1
3910	rag	rag	0.0495	1
3911	rage	rage	0.1381	1
3912	rags	rags	0.0925	1
3913	raid	raid	0.0158	1
3914	raids	raids	0.0023	1
3915	rail	rail	0.0002	1
3916	rails	rails	0.001	1
3917	rain	rain	0.017	1
3918	rains	rains	0.0005	1
3919	raise	raise	0.0016	1
3920	raised	raised	0.0026	1
3921	rake	rake	0.0179	1
3922	rakes	rakes	0.009	1
3923	ram	ram	0.1398	1
3924	rammed	rammed	0.0244	1
3925	ramp	ramp	0.0256	1
3926	ramps	ramps	0.0757	1
3927	rams	ram	0.654	0
3928	ran	ran	0.0026	1
3929	ranch	ranch	0.0008	1
3930	rand	rand	0.1217	1
3931	rands	rands	0.0057	1
3932	range	range	0.0002	1
3933	rank	rank	0.0014	1
3934	ranks	ranks	0.0002	1
3935	rant	rant	0.1408	1
3936	rants	rants	0.7441	1
3937	rap	sheathe	7.0141	0
3938	rape	rape	0.5746	1
3939	raped	raped	0.1162	1
3940	rapes	rapes	2.2565	1
3941	rapped	rapped	1.3651	1
3942	raps	raps	2.362	1
3943	rapt	rapt	2.0629	1
3944	rare	rare	0.0016	1
3945	rase	raise	2.8185	0
3946	rash	rash	0.0067	1
3947	rasp	rasp	0.7883	1
3948	rasps	rasps	0.1006	1
3949	rat	rat	0.00759999999999999	1
3950	ratch	ratch	0.0905	1
3951	rate	rate	0.0016	1
3952	rates	rates	0.0004	1
3953	rats	rats	0.0019	1
3954	rave	rave	0.0135	1
3955	raved	raved	0.1245	1
3956	raves	raves	0.0431	1
3957	raw	raw	0.0006	1
3958	ray	ray	0.0018	1
3959	rays	rays	0.0118	1
3960	raze	rase	1.2831	0
3961	reach	reach	0.0053	1
3962	reached	reached	0.0025	1
3963	read	read	0.0016	1
3964	reads	reads	0.0081	1
3965	real	real	0.0003	1
3966	realm	realm	0.0901	1
3967	realms	realms	0.0078	1
3968	ream	ream	0.2492	1
3969	reams	reams	0.0296	1
3970	reap	reap	0.0325	1
3971	reaped	reaped	0.1762	1
3972	reaps	reaps	1.0577	1
3973	rear	rear	0.0084	1
3974	red	red	0.0017	1
3975	red	red	0.000400000000000001	1
3976	reed	reed	0.0081	1
3977	reeds	reeds	0.0024	1
3978	reef	reef	0.2544	1
3979	reefs	reefs	0.1381	1
3980	reek	reek	0.9046	1
3981	reeked	reeked	1.0603	1
3982	reeks	reeks	0.077	1
3983	reel	reel	0.0802	1
3984	reels	reels	0.0841	1
3985	reeve	reeve	0.0096	1
3986	reeves	reeves	0.006	1
3987	ref	ref	1.1211	1
3988	refs	refs	0.666	1
3989	reign	reign	0.0106	1
3990	reigns	reigns	0.0713	1
3991	rein	rein	0.0044	1
3992	reins	reins	0.0047	1
3993	rend	rend	0.0516	1
3994	rends	rend	1.335	0
3995	rent	rent	0.0962	1
3996	rep	rep	0.0237	1
3997	reps	reps	0.0351	1
3998	rest	rest	0.0014	1
3999	rests	rests	0.0606	1
4000	ret	alms	5.2404	0
4001	retch	retch	1.2158	1
4002	rev	rev	0.8124	1
4003	rheum	rheum	0.9667	1
4004	rheums	rheums	0.4925	1
4005	rhomb	rhomb	0.1353	1
4006	rhyme	rhyme	0.7257	1
4007	rhymes	rhymes	0.5673	1
4008	rib	rib	0.0127	1
4009	ribs	ribs	0.139	1
4010	rice	rice	0.0198	1
4011	rich	rich	0.0489	1
4012	rick	rick	0.8349	1
4013	ricks	ricks	0.4241	1
4014	rid	rid	0.1252	1
4015	ride	ride	0.0028	1
4016	rides	rides	0.2328	1
4017	ridge	ridge	0.0005	1
4018	rife	rife	2.4666	1
4019	rift	rift	0.0185	1
4020	rifts	rifts	0.0118	1
4021	rig	rig	0.0049	1
4022	right	right	0.0015	1
4023	rigs	rigs	0.1071	1
4024	rile	rile	1.5336	1
4025	rill	rill	0.5573	1
4026	rills	rills	0.0752	1
4027	rim	rim	0.0015	1
4028	rime	rime	0.0547	1
4029	rimes	rimes	0.004	1
4030	rims	rims	0.0098	1
4031	rind	rind	0.799	1
4032	rinds	rinds	1.1871	1
4033	ring	ring	0.0002	1
4034	rings	rings	0.0001	1
4035	rink	rink	0.0125	1
4036	rinks	rinks	0.0095	1
4037	rinse	rinse	0.0002	1
4038	rinsed	rinsed	0.000800000000000001	1
4039	rip	rip	1.4021	1
4040	ripe	ripe	0.3613	1
4041	ripped	ripped	0.0772	1
4042	rips	rip	1.6843	0
4043	rise	rise	0.0026	1
4044	risk	risk	0.005	1
4045	risks	risks	0.0028	1
4046	rite	rite	0.169	1
4047	rites	rites	0.0988	1
4048	rive	rive	2.6966	1
4049	roach	roach	1.3861	1
4050	road	road	0.0002	1
4051	roads	roads	0.0004	1
4052	roam	roam	0.2808	1
4053	roamed	roamed	0.0857	1
4054	roams	roams	0.0044	1
4055	roan	roan	0.2985	1
4056	roans	roans	0.243	1
4057	roar	roar	0.0108	1
4058	roared	roared	0.0138	1
4059	roars	roar	0.9055	0
4060	roast	roast	0.0977	1
4061	roasts	roasts	0.1071	1
4062	rob	rob	0.3319	1
4063	robbed	robbed	1.7503	1
4064	robe	robe	0.0547	1
4065	robes	robes	0.3276	1
4066	robs	rob	1.2062	0
4067	roc	roc	3.1807	1
4068	rock	nest	1.5075	0
4069	rocks	rocks	1.0394	1
4070	rod	rod	0.0002	1
4071	rode	rode	0.0145	1
4072	rods	rods	0.0009	1
4073	roe	roe	0.0007	1
4074	roes	roes	0.5223	1
4075	rogue	rogue	0.0056	1
4076	rogues	rogues	0.0041	1
4077	role	role	0.0485	1
4078	roles	roles	0.017	1
4079	roll	roll	0.00550000000000001	1
4080	rolled	rolled	0.0002	1
4081	rolls	rolls	0	1
4082	rome	rome	0	1
4083	romes	romes	0.0002	1
4084	romp	frisk	1.2022	0
4085	rood	rood	0.0737	1
4086	roods	roods	0.0435	1
4087	roof	roof	0.0096	1
4088	roofs	roofs	0.0054	1
4089	rook	rook	0.1044	1
4090	rooks	rooks	0.333	1
4091	room	room	0.0002	1
4092	rooms	rooms	0	1
4093	roost	roost	0.0109	1
4094	roosts	roosts	0.0144	1
4095	root	root	0.0159	1
4096	roots	roots	0.002	1
4097	rope	rope	0.0001	1
4098	ropes	ropes	0.00420000000000001	1
4099	rose	rose	0.00530000000000001	1
4100	rot	alms	3.1066	0
4101	rote	hub	4.6279	0
4102	rotes	hubs	3.8562	0
4103	rough	rough	0	1
4104	round	round	0.0001	1
4105	rouse	rouse	0.5699	1
4106	roused	roused	0.2734	1
4107	rout	rout	0.8803	1
4108	route	route	0.001	1
4109	routes	routes	0.0001	1
4110	routs	routs	1.1477	1
4111	rove	rove	0.4736	1
4112	roved	roved	0.0192	1
4113	roves	roves	0.0129	1
4114	row	row	0.0074	1
4115	rows	rows	0.0002	1
4116	rub	rub	0.0316	1
4117	rubbed	rubbed	0.2879	1
4118	rubs	rub	1.2719	0
4119	rude	shrill	1.9549	0
4120	ruff	ruff	1.8559	1
4121	rug	rug	0.0158	1
4122	rugs	rugs	0.0013	1
4123	rule	rule	0.0005	1
4124	rules	rules	0.0001	1
4125	rum	rum	0.0059	1
4126	rump	rump	0.005	1
4127	rumps	rumps	0.0262	1
4128	rums	rums	0.0081	1
4129	run	run	0.0004	1
4130	rune	rune	0.4958	1
4131	runes	runes	0.39	1
4132	rung	rung	0.0018	1
4133	rungs	rungs	0.0012	1
4134	runs	runs	0.0006	1
4135	runt	runt	0.7211	1
4136	runts	runts	0.7174	1
4137	ruse	feint	2.4765	0
4138	rush	rush	0.16	1
4139	rushed	rushed	0.0153	1
4140	rusk	rusk	0.0012	1
4141	rusks	rusks	0.002	1
4142	rust	rust	0.0796	1
4143	rusts	rusts	0.1312	1
4144	rut	rut	0.005	1
4145	ruts	ruts	0.1289	1
4146	rye	rye	0.026	1
4147	ryes	ryes	0.0003	1
4148	sack	sack	0.0042	1
4149	sacks	sacks	0.0117	1
4150	sad	sad	0.019	1
4151	safe	safe	0.2639	1
4152	sag	sag	0.0016	1
4153	sage	sage	0.7822	1
4154	sagged	sagged	0.0156	1
4155	sags	sag	0.9681	0
4156	said	said	0.0001	1
4157	sail	sail	0.0019	1
4158	sailed	sailed	0.0155	1
4159	sails	sails	0.235	1
4160	saint	saint	0.0058	1
4161	saints	saints	0.0007	1
4162	sake	sake	0.0185	1
4163	sakes	sakes	0.0324	1
4164	sale	sale	0.0009	1
4165	sales	sales	0.0035	1
4166	salt	salt	0.0003	1
4167	salts	salts	0.0002	1
4168	salve	salve	0.0039	1
4169	salves	salves	0.0413	1
4170	same	same	0	1
4171	sand	sand	0	1
4172	sands	sands	0.0029	1
4173	sane	sane	0.8316	1
4174	sap	sap	0.0025	1
4175	sapped	sapped	0.0257	1
4176	saps	saps	0.0018	1
4177	sash	sash	0.5693	1
4178	sass	sass	0.0231	1
4179	sat	sat	0.001	1
4180	sate	eat	0.3238	0
4181	sauce	sauce	0.0193	1
4182	save	save	0.015	1
4183	saved	saved	0.0046	1
4184	saves	saves	0.0367	1
4185	saw	saw	0.0001	1
4186	sax	sax	0.9618	1
4187	say	say	0.005	1
4188	says	says	0.001	1
4189	scab	scab	0.9298	1
4190	scabbed	scabbed	0.0012	1
4191	scabs	scab	0.616	0
4192	scads	peaks	4.974	0
4193	scald	scald	1.3397	1
4194	scalds	scalds	1.0177	1
4195	scale	scale	0.0006	1
4196	scales	scales	0.0001	1
4197	scalp	scalp	0.0089	1
4198	scalps	scalps	0.0165	1
4199	scamp	scamp	2.9622	1
4200	scan	scan	0.0007	1
4201	scanned	scanned	0.0252	1
4202	scans	scan	1.0039	0
4203	scant	scant	0.006	1
4204	scar	scar	0.0792	1
4205	scarce	scarce	0.0074	1
4206	scare	scare	0.0005	1
4207	scared	scared	0.001	1
4208	scares	scares	0.001	1
4209	scarf	scarf	0.2139	1
4210	scarp	dare	7.4397	0
4211	scars	scars	0.005	1
4212	scarves	scarves	0.1914	1
4213	scat	scat	0.5548	1
4214	scene	scene	0.0002	1
4215	scenes	scenes	0.0007	1
4216	scent	scent	0.0351	1
4217	scents	scents	1.0135	1
4218	scheme	scheme	0	1
4219	schemes	schemes	0	1
4220	schist	coir	2.0344	0
4221	school	school	0.0009	1
4222	schools	schools	0.0025	1
4223	scoff	scoff	0.0016	1
4224	scoffed	scoffed	0.2022	1
4225	scoffs	scoffs	0.0022	1
4226	scold	scold	0.00989999999999999	1
4227	scolds	scolds	0.0447	1
4228	sconce	alms	5.2306	0
4229	scone	scone	1.4241	1
4230	scones	scones	1.086	1
4231	scoop	scoop	0.0105	1
4232	scooped	scooped	0.0006	1
4233	scoops	scoops	0.0182	1
4234	scoot	scoot	0.7382	1
4235	scoots	scoots	2.1268	1
4236	scope	scope	0.0007	1
4237	scopes	scopes	0.1033	1
4238	scorch	scorch	1.5353	1
4239	scorched	scorched	0.1679	1
4240	score	score	0.001	1
4241	scores	scores	0	1
4242	scorn	scorn	0.0057	1
4243	scorns	scorns	0.0009	1
4244	scot	scot	1.304	1
4245	scotch	scotch	0.0065	1
4246	scots	scots	0.3355	1
4247	scour	scour	0.5978	1
4248	scoured	scoured	0.5522	1
4249	scourge	scourge	0.0756	1
4250	scours	scours	7.318	1
4251	scours	scours	0.867	1
4252	scout	scout	0.0227	1
4253	scouts	scouts	0.1235	1
4254	scow	scow	5.8418	1
4255	scowl	scowl	0.0666	1
4256	scowled	scowled	0.0951	1
4257	scowls	scowls	0.0345	1
4258	scram	cram	4.7174	0
4259	scrap	scrap	0.0472	1
4260	scrape	scrape	0.0396	1
4261	scraped	scraped	0.000900000000000001	1
4262	scrapes	scrape	0.9949	0
4263	scraps	scraps	0.3504	1
4264	scratch	scratch	0.0415	1
4265	scratched	scratched	0.0731	1
4266	scrawl	scrawl	0.0007	1
4267	scrawled	scrawled	0.0112	1
4268	scrawls	scrawls	0.0052	1
4269	scream	scream	0.1457	1
4270	screamed	screamed	0.1603	1
4271	screams	scream	1.4921	0
4272	scree	scree	0.8151	1
4273	screech	screech	0.1938	1
4274	screed	screed	0.3033	1
4275	screen	screen	0.0107	1
4276	screens	screens	0.0745	1
4277	screw	screw	0.6088	1
4278	screws	screws	0.0124	1
4279	scribe	scribe	4.855	1
4280	scrim	scrim	0.0682	1
4281	scrimp	alms	1.8188	0
4282	scrims	scrims	0.4762	1
4283	scrip	scrip	0.0116	1
4284	script	script	0.0508	1
4285	scripts	scripts	0.0056	1
4286	scrounge	scrounge	1.2441	1
4287	scrub	scrub	0.0171	1
4288	scrubbed	scrubbed	0.0111	1
4289	scrubs	scrub	1.1944	0
4290	scruff	scruff	0.0496	1
4291	scrum	scrum	0.6872	1
4292	scrunch	scrunch	0.1471	1
4293	scud	scud	1.6617	1
4294	scuff	scuff	0.3718	1
4295	scuffed	scuffed	0.0737	1
4296	scuffs	scuffs	0.5482	1
4297	scum	scum	0.2811	1
4298	scurf	scurf	0.0109	1
4299	scut	scut	0.3215	1
4300	sea	sea	0.5744	1
4301	seal	seal	0.0002	1
4302	sealed	sealed	0.0031	1
4303	seals	seals	0.0268	1
4304	seam	seam	0.3854	1
4305	seams	seams	0.0679	1
4306	sear	scorch	5.1505	0
4307	search	search	0.0001	1
4308	seas	seas	0.0104	1
4309	seat	seat	0.0001	1
4310	seats	seats	0	1
4311	sect	sect	0.0941	1
4312	sects	sects	0.0255	1
4313	sedge	sedge	0.9181	1
4314	see	see	0	1
4315	seed	seed	0.0002	1
4316	seeds	seeds	0	1
4317	seek	seek	0.0001	1
4318	seeks	seeks	0.0003	1
4319	seem	seem	0.0001	1
4320	seemed	seemed	0	1
4321	seems	seems	0.0364	1
