Item	Word	Semantic_Output	Error_Score	Correct
3505	peel	peel	0.0025	1
3506	peeled	peeled	0	1
3507	peels	peels	0.000700000000000001	1
3508	peep	peep	0.0066	1
3509	peeps	peep	1.0595	0
3510	peer	peer	0.1972	1
3511	peered	peered	0.0064	1
3512	peers	peers	1.5818	1
3513	pees	pee	2.1969	0
3514	peeve	alms	6.1164	0
3515	peg	peg	0	1
3516	pegs	pegs	0.0001	1
3517	peke	hare	8.5823	0
3518	pelf	pelf	0.0009	1
3519	pelt	pelt	0.0209	1
3520	pelts	pelts	0.001	1
3521	pen	pen	0.0004	1
3522	pens	pens	0.0002	1
3523	perch	perch	0.0002	1
3524	perched	perched	0.0169	1
3525	perk	perk	0.0018	1
3526	perks	perks	0.0004	1
3527	pert	pert	0.1686	1
3528	pest	pest	0.0001	1
3529	pests	pests	0	1
3530	pet	pet	0.1431	1
3531	pets	pets	0.0349	1
3532	pew	pew	2.0098	1
3533	pews	pews	0.0058	1
3534	phage	bard	3.8354	0
3535	phase	phase	0.5695	1
3536	phi	rune	3.195	0
3537	phlegm	phlegm	0.0015	1
3538	phlox	phlox	0.128	1
3539	phone	phone	0.0001	1
3540	phones	phones	0.0003	1
3541	phrase	phrase	0.026	1
3542	pi	pound	3.3549	0
3543	pick	pick	0.0084	1
3544	picked	picked	0	1
3545	picks	picks	0.4201	1
3546	pie	pie	0.0003	1
3547	piece	piece	0.001	1
3548	pier	pier	0.0043	1
3549	pierce	pierce	0.0037	1
3550	pierced	pierced	0	1
3551	piers	piers	0.0008	1
3552	pies	pies	0.0004	1
3553	pig	pig	0.0012	1
3554	pigs	pigs	0.0004	1
3555	pike	pike	0.3385	1
3556	pikes	pikes	0.083	1
3557	pile	pile	0	1
3558	piled	piled	0	1
3559	piles	piles	0.000500000000000001	1
3560	pill	pill	0.1372	1
3561	pills	pills	0.4426	1
3562	pimp	pimp	0.0582	1
3563	pimps	pimps	0.0392	1
3564	pin	pin	0.081	1
3565	pinch	pinch	0.0023	1
3566	pinched	pinched	0.0047	1
3567	pine	pine	0.0001	1
3568	pines	pines	0.0017	1
3569	ping	ping	0.2229	1
3570	pinged	pinged	0.3533	1
3571	pings	pings	0.2272	1
3572	pink	pink	0.0001	1
3573	pins	pins	0.0342	1
3574	pint	pint	0.0118	1
3575	pints	pints	0.0012	1
3576	pipe	pipe	0	1
3577	pipes	pipes	0	1
3578	pique	bib	3.2656	0
3579	pis	quire	4.1034	0
3580	piss	piss	1.2386	1
3581	pit	pit	0	1
3582	pitch	pitch	0.001	1
3583	pith	pith	0.034	1
3584	piths	piths	0.9285	1
3585	pits	pits	0.0006	1
3586	place	place	0.0004	1
3587	plage	scree	1.0062	0
3588	plague	plague	0.0533	1
3589	plagued	plagued	0.0004	1
3590	plagues	plague	1.1243	0
3591	plaid	plaid	0.0016	1
3592	plaids	plaids	0.0015	1
3593	plain	plain	0.0013	1
3594	plaint	claim	1.6531	0
3595	plan	plan	0.0001	1
3596	plane	plane	0.0002	1
3597	planes	planes	0.0003	1
3598	plank	plank	0.0914	1
3599	planks	planks	0.2125	1
3600	plans	plans	0	1
3601	plant	plant	0.0001	1
3602	plants	plants	0.0001	1
3603	plaque	plaque	0.0157	1
3604	plaques	plaques	0.0157	1
3605	plate	plate	0.0001	1
3606	plates	plates	0.0003	1
3607	play	play	0.0017	1
3608	played	played	0.0002	1
3609	plays	plays	0	1
3610	plea	plea	0.037	1
3611	pleach	teach	9.1584	0
3612	plead	plead	0.1711	1
3613	pleads	pleads	0.7026	1
3614	pleas	plea	0.8743	0
3615	please	please	0	1
3616	pleased	pleased	0	1
3617	pleat	pleat	0.8305	1
3618	pleats	pleats	0.02	1
3619	pleb	pleb	0.5887	1
3620	pled	dare	8.2364	0
3621	pledge	pledge	0.0011	1
3622	plied	plied	0.0032	1
3623	plies	plies	0.647	1
3624	plight	plight	0.0057	1
3625	plights	plights	0.0099	1
3626	plinth	alms	12.2532	0
3627	plod	goal	8.178	0
3628	plop	plop	0.0001	1
3629	plopped	plopped	0.0169	1
3630	plops	plops	0.0063	1
3631	plot	plot	0.0001	1
3632	plots	plots	0.0369	1
3633	plough	plow	3.1449	0
3634	plow	plow	0.0135	1
3635	plowed	plowed	0.0007	1
3636	plows	plows	0.0111	1
3637	ploy	ploy	0.9625	1
3638	pluck	pluck	0.00529999999999999	1
3639	plucked	plucked	0.1681	1
3640	plucks	pluck	0.3032	0
3641	plug	plug	0.0586	1
3642	plugs	plugs	0.0003	1
3643	plum	plum	0.0198	1
3644	plume	plume	0.0026	1
3645	plumes	plumes	0.0962	1
3646	plump	plump	0.0068	1
3647	plums	plums	0.0393	1
3648	plunge	plunge	0.0046	1
3649	plunged	plunged	0.0005	1
3650	plunk	plunk	1.6981	1
3651	plunked	plunked	0.0344	1
3652	plunks	clinks	3.2654	0
3653	plus	plus	0.0145	1
3654	plush	plush	0.0109	1
3655	ply	ply	0.0002	1
3656	po	si	4.8029	0
3657	poach	poach	0.0817	1
3658	poached	poached	0.0002	1
3659	pock	pock	1.2016	1
3660	pod	pod	0.0027	1
3661	pods	pods	0.0001	1
3662	point	point	0.0004	1
3663	points	points	0.0001	1
3664	poise	poise	0.011	1
3665	poke	poke	0.0018	1
3666	poked	poked	0	1
3667	pokes	pokes	0.4749	1
3668	pole	pole	0.0001	1
3669	poles	poles	0.0005	1
3670	poll	poll	0.16	1
3671	polled	polled	0	1
3672	polls	polls	0.0942	1
3673	pom	clone	4.0585	0
3674	pomp	pomp	1.46	1
3675	pomps	tats	2.3881	0
3676	ponce	pseud	1.9327	0
3677	pond	pond	0.0174	1
3678	ponds	ponds	0.0019	1
3679	pone	bread	2.4932	0
3680	pones	breads	2.7241	0
3681	pons	brooms	10.504	0
3682	pooch	fiend	11.8968	0
3683	poof	poof	0.1377	1
3684	pool	pool	0.0123	1
3685	pools	pools	0.7257	1
3686	poop	part	5.6716	0
3687	poops	paps	7.2719	0
3688	poor	poor	0.7239	1
3689	poove	poove	1.0909	1
3690	pop	pop	0.003	1
3691	pope	pope	0.1861	1
3692	popes	popes	0.2188	1
3693	popped	popped	0.0001	1
3694	pops	pops	0.8481	1
3695	porch	porch	0.0048	1
3696	pore	pore	0.0018	1
3697	pores	pores	0.0014	1
3698	pork	pork	0.0529	1
3699	porks	porks	0.0127	1
3700	porn	porn	0.2985	1
3701	porns	porns	0.2306	1
3702	port	port	0.0164	1
3703	ports	ports	0.0716	1
3704	pose	posed	1.3251	0
3705	posed	posed	0.0108	1
3706	posh	posh	0.6274	1
3707	post	post	0	1
3708	posts	posts	0	1
3709	pot	pot	0.007	1
3710	pots	pots	0.0312	1
3711	pouch	pouch	0.12	1
3712	pounce	pounce	1.0204	1
3713	pound	pound	0	1
3714	pounds	pounds	0	1
3715	pour	pour	0.0589	1
3716	poured	poured	0.0002	1
3717	pours	pours	1.4315	1
3718	pout	pout	0.756	1
3719	pouts	pouts	0.4501	1
3720	pox	hub	13.0046	0
3721	praise	praise	0.0008	1
3722	praised	praised	0.018	1
3723	pram	trike	1.6745	0
3724	prams	prams	0.8503	1
3725	prance	prance	0.0811	1
3726	pranced	pranced	0.0011	1
3727	prank	prank	0.0384	1
3728	pranks	pranks	0.8311	1
3729	prat	kraut	10.1526	0
3730	prawn	dare	6.7962	0
3731	pray	pray	0.137	1
3732	prayed	prayed	0.0015	1
3733	prayer	prayer	0.1066	1
3734	prayers	prayers	0.248	1
3735	prays	pray	1.1108	0
3736	preach	preach	0.001	1
3737	preached	preached	0.0208	1
3738	preen	preen	0.0005	1
3739	preened	preened	0.005	1
3740	preens	preen	0.6103	0
3741	prep	prep	0.4698	1
3742	preps	preps	0.762	1
3743	press	press	0	1
3744	prey	prey	0.4092	1
3745	preys	preys	0.0295	1
3746	price	price	0	1
3747	prick	prick	1.6006	1
3748	pricked	pricked	0.0065	1
3749	pricks	prick	3.2528	0
3750	pride	pride	0.0076	1
3751	prides	prides	0.0229	1
3752	pried	pried	0.003	1
3753	pries	pries	0.0079	1
3754	priest	priest	0	1
3755	priests	priests	0.0007	1
3756	prig	bay	8.9728	0
3757	prim	clone	4.5302	0
3758	prime	prime	0	1
3759	primp	primp	1.5488	1
3760	primped	primped	0.0021	1
3761	primps	primps	0.5922	1
3762	prince	prince	0.0013	1
3763	prink	alms	4.2101	0
3764	print	print	0.0013	1
3765	prints	prints	0.0035	1
3766	prise	pry	1.1241	0
3767	prize	prize	0.0005	1
3768	pro	pro	0.0027	1
3769	probe	probe	0.0107	1
3770	probed	probed	0.0002	1
3771	probes	probes	0.0134	1
3772	prod	prod	2.8468	1
3773	prods	prods	2.4437	1
3774	prole	clone	4.0654	0
3775	prom	prom	0.027	1
3776	prompt	prompt	0.7073	1
3777	prone	prone	1.0279	1
3778	prong	nave	4.8151	0
3779	proof	proof	0.0005	1
3780	proofs	proofs	0.0005	1
3781	prop	prop	0.0363	1
3782	props	prop	0.5891	0
3783	pros	pro	0.6003	0
3784	prose	prose	2.3533	1
3785	proud	proud	0.0003	1
3786	prove	prove	0	1
3787	proved	proved	0	1
3788	proves	proves	0.0001	1
3789	prow	prow	0.0441	1
3790	prowl	prowl	0.5337	1
3791	prowled	prowled	0.441	1
3792	prowls	prowls	0.8857	1
3793	prows	prow	0.67	0
3794	prude	smart	10.1851	0
3795	prune	prune	0.001	1
3796	prunes	prunes	0.0002	1
3797	pry	pry	0.0177	1
3798	psalm	psalm	0.001	1
3799	psalms	psalms	0.0117	1
3800	pseud	wasp	2.416	0
3801	pub	pub	0.1234	1
3802	pubs	grills	1.2676	0
3803	puce	stance	2.4545	0
3804	puck	puck	0.4493	1
3805	pucks	pucks	0.7971	1
3806	pud	spunk	5.4549	0
3807	puff	puff	0.378	1
3808	puffed	puffed	0.0017	1
3809	puffs	puffs	0.1118	1
3810	pug	pug	1.1431	1
3811	pugs	pugs	1.8577	1
3812	puke	puke	0.0847	1
3813	pukes	pukes	0.4603	1
3814	pule	dare	1.1337	0
3815	pull	pull	0	1
3816	pulled	pulled	0	1
3817	pulls	pulls	0	1
3818	pulp	pulp	0.0584	1
3819	pulps	pulp	0.5814	0
3820	pulse	pulse	0.0006	1
3821	pump	pump	0.0027	1
3822	pumps	pumps	0.0059	1
3823	pun	pun	0.0339	1
3824	punch	punch	0.0001	1
3825	punk	punk	0.1007	1
3826	punks	punks	0.889	1
3827	puns	puns	0.0907	1
3828	punt	punt	0.268	1
3829	punts	punts	0.1774	1
3830	pup	pup	1.1524	1
3831	pups	pups	2.8763	1
3832	pure	pure	0.0054	1
3833	purge	purge	0.0632	1
3834	purged	purged	0.0376	1
3835	purl	purl	1.1633	1
3836	purled	purled	0.0181	1
3837	purls	acts	6.0815	0
3838	purr	purr	1.1818	1
3839	purse	purse	0.0002	1
3840	pus	pus	0.0746	1
3841	push	push	0.0001	1
3842	pushed	pushed	0.0005	1
3843	puss	alms	6.9151	0
3844	put	put	0.2213	1
3845	put	put	0.0065	1
3846	puts	puts	0.0071	1
3847	putt	putt	1.4255	1
3848	putts	putt	4.0847	0
3849	pyre	pyre	0.1101	1
3850	pyres	pyres	0.4024	1
3851	quack	quack	0.6085	1
3852	quacks	quacks	0.6909	1
3853	quad	quad	1.9126	1
3854	quaff	alms	4.7436	0
3855	quail	quail	0.0175	1
3856	quails	quails	0.7432	1
3857	quaint	quaint	0.2613	1
3858	quake	quake	0.0011	1
3859	quakes	quakes	0.0848	1
3860	qualm	qualm	0.7248	1
3861	qualms	qualms	0.1554	1
3862	quark	quark	2.2643	1
3863	quart	quart	0	1
3864	quarts	quarts	0.0001	1
3865	quartz	quartz	0.2424	1
3866	quash	quash	0.6331	1
3867	quashed	quashed	0.5404	1
3868	quay	wharf	1.2583	0
3869	quays	quays	0.1218	1
3870	queen	queen	0.0004	1
3871	queens	queens	0.0018	1
3872	queer	queer	0.0002	1
3873	quell	quell	1.2258	1
3874	quelled	quelled	0.004	1
3875	quells	quell	1.1898	0
3876	quench	quench	0.0616	1
3877	quenched	quenched	0.0332	1
3878	quern	quern	0.0559	1
3879	quest	quest	0.0006	1
3880	quests	quests	0.0233	1
3881	queue	queue	0.0036	1
3882	quick	quick	0.0069	1
3883	quid	clone	8.9195	0
3884	quiff	whiff	13.7156	0
3885	quill	quill	0.0022	1
3886	quills	quills	0.0071	1
3887	quilt	quilt	0.177	1
3888	quin	quin	2.7907	1
3889	quince	peach	3.1053	0
3890	quint	clone	11.6299	0
3891	quints	twins	14.5061	0
3892	quip	quip	0.0605	1
3893	quire	brick	5.1093	0
3894	quirk	quirk	0.9767	1
3895	quirks	quirks	0.0561	1
3896	quirt	quirt	0.0843	1
3897	quirts	quirts	0.0002	1
3898	quit	quit	0.001	1
3899	quit	quit	0.0027	1
3900	quite	quite	0	1
3901	quits	quit	0.9807	0
3902	quiz	quiz	3.3953	1
3903	quote	quote	0.0103	1
3904	quotes	quotes	0.0001	1
3905	race	race	0.0018	1
3906	rack	rack	0.0159	1
3907	racks	racks	0.0224	1
3908	raft	raft	0.2652	1
3909	rafts	rafts	0.0327	1
3910	rag	rag	0.0063	1
3911	rage	rage	0.0032	1
3912	rags	rags	0.0006	1
3913	raid	raid	0.0013	1
3914	raids	raids	0.0172	1
3915	rail	rail	0.00759999999999999	1
3916	rails	rails	0.000800000000000001	1
3917	rain	rain	0	1
3918	rains	rains	0.0004	1
3919	raise	raise	0.0001	1
3920	raised	raised	0	1
3921	rake	rake	0.000500000000000001	1
3922	rakes	rakes	0.0031	1
3923	ram	ram	0.0081	1
3924	rammed	rammed	0.1851	1
3925	ramp	ramp	0.0048	1
3926	ramps	ramps	0.0051	1
3927	rams	ram	1.294	0
3928	ran	ran	0	1
3929	ranch	ranch	0.0018	1
3930	rand	lease	6.286	0
3931	rands	rands	1.0627	1
3932	range	range	0.0009	1
3933	rank	rank	0.0023	1
3934	ranks	ranks	0.0007	1
3935	rant	rant	0.0184	1
3936	rants	raves	0.4285	0
3937	rap	act	2.5871	0
3938	rape	act	2.0979	0
3939	raped	draped	3.0844	0
3940	rapes	acts	3.2795	0
3941	rapped	rapped	0.7877	1
3942	raps	raps	3.4833	1
3943	rapt	fond	2.2072	0
3944	rare	rare	0.0023	1
3945	rase	rase	1.5141	1
3946	rash	rash	0.0699	1
3947	rasp	rasp	0.0119	1
3948	rasps	rasps	0.0004	1
3949	rat	rat	0.0014	1
3950	ratch	leash	3.8508	0
3951	rate	rate	0	1
3952	rates	rates	0.0002	1
3953	rats	rats	0.0001	1
3954	rave	rave	0.0003	1
3955	raved	raved	0.0031	1
3956	raves	raves	0.0209	1
3957	raw	raw	0.0187	1
3958	ray	ray	0.0004	1
3959	rays	rays	0.0016	1
3960	raze	storm	7.9262	0
3961	reach	reach	0.0038	1
3962	reached	reached	0.000500000000000001	1
3963	read	read	0.0002	1
3964	reads	reads	0.0026	1
3965	real	real	0	1
3966	realm	realm	0.0256	1
3967	realms	realms	0.7932	1
3968	ream	ream	0.0549	1
3969	reams	reams	0.0677	1
3970	reap	reap	0.054	1
3971	reaped	reaped	1.3396	1
3972	reaps	reaps	0.0673	1
3973	rear	rear	0.0225	1
3974	red	red	0.0001	1
3975	red	red	0.0002	1
3976	reed	reed	0.0015	1
3977	reeds	reeds	0.0024	1
3978	reef	reef	0.0011	1
3979	reefs	reefs	0.007	1
3980	reek	reek	1.0776	1
3981	reeked	reeked	0.1825	1
3982	reeks	reeks	1.0037	1
3983	reel	reel	0.0013	1
3984	reels	reels	0.015	1
3985	reeve	stork	1.0703	0
3986	reeves	storks	1.0554	0
3987	ref	ref	0.2879	1
3988	refs	refs	0.0498	1
3989	reign	reign	0.001	1
3990	reigns	reigns	0.0025	1
3991	rein	broom	3.5338	0
3992	reins	reins	1.0046	1
3993	rend	rend	0.3987	1
3994	rends	rends	0.0575	1
3995	rent	rent	0.0005	1
3996	rep	clone	4.2403	0
3997	reps	reps	0.6071	1
3998	rest	rest	0.0002	1
3999	rests	rests	0.0063	1
4000	ret	soul	6.7711	0
4001	retch	act	3.061	0
4002	rev	alms	2.1169	0
4003	rheum	rheum	0.0738	1
4004	rheums	rheums	0.8009	1
4005	rhomb	rhomb	0.2929	1
4006	rhyme	rhyme	0	1
4007	rhymes	rhymes	0.0016	1
4008	rib	rib	0	1
4009	ribs	ribs	0.0016	1
4010	rice	rice	0.0004	1
4011	rich	rich	0.0002	1
4012	rick	rick	0.0229	1
4013	ricks	ricks	0.0287	1
4014	rid	rid	0.0003	1
4015	ride	ride	0.0004	1
4016	rides	rides	0.0001	1
4017	ridge	ridge	0	1
4018	rife	rife	0.8223	1
4019	rift	rift	0.0162	1
4020	rifts	rifts	0.0306	1
4021	rig	rig	0.8796	1
4022	right	right	0.4356	1
4023	rigs	rigs	1.4164	1
4024	rile	taunt	4.2408	0
4025	rill	quaint	7.3553	0
4026	rills	hubs	4.9352	0
4027	rim	rim	0.003	1
4028	rime	rime	0.3521	1
4029	rimes	rimes	0.5962	1
4030	rims	rims	0.3309	1
4031	rind	rind	0.0069	1
4032	rinds	rinds	0.0169	1
4033	ring	ring	0.0258	1
4034	rings	rings	0.0002	1
4035	rink	barn	1.061	0
4036	rinks	rinks	0.9183	1
4037	rinse	rinse	0.002	1
4038	rinsed	rinsed	0.0025	1
4039	rip	rip	0.3658	1
4040	ripe	ripe	0.0006	1
4041	ripped	ripped	0.0155	1
4042	rips	rips	1.3698	1
4043	rise	rise	0.0001	1
4044	risk	risk	0.0003	1
4045	risks	risks	0.0001	1
4046	rite	rite	0.0168	1
4047	rites	rite	1.1513	0
4048	rive	shrive	7.3376	0
4049	roach	roach	0.5815	1
4050	road	road	0.0001	1
4051	roads	roads	0.0139	1
4052	roam	roam	0.0021	1
4053	roamed	roamed	0.0007	1
4054	roams	roams	0.0848	1
4055	roan	roan	0.0214	1
4056	roans	roans	0.0194	1
4057	roar	roar	0	1
4058	roared	roared	0.0004	1
4059	roars	roars	0.00489999999999999	1
4060	roast	roast	0.0015	1
4061	roasts	roasts	0.1554	1
4062	rob	rob	0.0047	1
4063	robbed	robbed	0.0243	1
4064	robe	robe	0.0004	1
4065	robes	robes	0.0112	1
4066	robs	robs	0.004	1
4067	roc	roc	0.9141	1
4068	rock	rock	0.001	1
4069	rocks	rocks	0.0003	1
4070	rod	rod	0.0002	1
4071	rode	rode	0	1
4072	rods	rods	0.0486	1
4073	roe	clone	4.6358	0
4074	roes	roes	0.9707	1
4075	rogue	rogue	0.073	1
4076	rogues	rogues	0.0127	1
4077	role	role	0.0017	1
4078	roles	roles	0.0022	1
4079	roll	roll	0	1
4080	rolled	rolled	0	1
4081	rolls	rolls	0.0001	1
4082	rome	rome	0.2894	1
4083	romes	romes	0.5262	1
4084	romp	frisk	1.0059	0
4085	rood	flag	3.6592	0
4086	roods	masks	3.441	0
4087	roof	roof	0.0149	1
4088	roofs	roofs	0.0268	1
4089	rook	pseud	5.6905	0
4090	rooks	rooks	3.5576	1
4091	room	room	0	1
4092	rooms	rooms	0	1
4093	roost	roost	0.0098	1
4094	roosts	roosts	0.0576	1
4095	root	root	0	1
4096	roots	roots	0.0001	1
4097	rope	rope	0.0001	1
4098	ropes	ropes	0.0122	1
4099	rose	rose	0.0002	1
4100	rot	wreathe	1.7616	0
4101	rote	rote	0.0524	1
4102	rotes	rotes	0.0974	1
4103	rough	rough	0	1
4104	round	round	0.0002	1
4105	rouse	rouse	0.1048	1
4106	roused	roused	0.0194	1
4107	rout	rout	0.0116	1
4108	route	route	0	1
4109	routes	routes	0.0066	1
4110	routs	routs	0.007	1
4111	rove	roved	1.0977	0
4112	roved	lagged	2.1122	0
4113	roves	rove	1.3116	0
4114	row	row	0.0001	1
4115	rows	rows	0.0086	1
4116	rub	rub	0.0001	1
4117	rubbed	rubbed	0.0001	1
4118	rubs	rubs	0.0004	1
4119	rude	rude	0.1727	1
4120	ruff	act	2.7563	0
4121	rug	rug	0.0102	1
4122	rugs	rugs	0.1092	1
4123	rule	rule	0.0007	1
4124	rules	rules	0.0008	1
4125	rum	rum	0.0008	1
4126	rump	rump	0.0048	1
4127	rumps	rumps	0.0358	1
4128	rums	rums	0.0073	1
4129	run	run	0.0041	1
4130	rune	rune	1.2948	1
4131	runes	runes	0.257	1
4132	rung	rung	0.0053	1
4133	rungs	rungs	0.0043	1
4134	runs	runs	0.0001	1
4135	runt	runt	0.8043	1
4136	runts	runts	0.3706	1
4137	ruse	rise	4.8552	0
4138	rush	rush	0.0001	1
4139	rushed	rushed	0.0001	1
4140	rusk	rusk	0.3207	1
4141	rusks	rusks	0.8327	1
4142	rust	rust	0.0024	1
4143	rusts	rusts	0.00529999999999999	1
4144	rut	rut	0.8845	1
4145	ruts	ruts	0.0331	1
4146	rye	rye	0.0001	1
4147	ryes	seeds	2.2642	0
4148	sack	sack	0.0001	1
4149	sacks	sacks	0.2209	1
4150	sad	sad	0.000800000000000001	1
4151	safe	safe	0.002	1
4152	sag	sag	0.4771	1
4153	sage	sage	0.0125	1
4154	sagged	sagged	0.0002	1
4155	sags	sags	0.0006	1
4156	said	said	0	1
4157	sail	sail	0	1
4158	sailed	sailed	0.0008	1
4159	sails	sails	0.0018	1
4160	saint	saint	0.0001	1
4161	saints	saints	0.0331	1
4162	sake	sake	0.0009	1
4163	sakes	sakes	0.0084	1
4164	sale	sale	0	1
4165	sales	sales	0.0002	1
4166	salt	salt	0.0001	1
4167	salts	salts	0.0002	1
4168	salve	salve	0.0003	1
4169	salves	salves	0.005	1
4170	same	same	0.0005	1
4171	sand	sand	0.0001	1
4172	sands	sands	0	1
4173	sane	sane	0.7762	1
4174	sap	sap	1.6201	1
4175	sapped	sapped	1.1213	1
4176	saps	saps	1.291	1
4177	sash	sash	0.0066	1
4178	sass	wreathe	7.6853	0
4179	sat	sat	0.0005	1
4180	sate	eat	1.8313	0
4181	sauce	sauce	0.0003	1
4182	save	save	0	1
4183	saved	saved	0.0001	1
4184	saves	saves	0	1
4185	saw	saw	0.0001	1
4186	sax	sax	0.0672	1
4187	say	say	0	1
4188	says	says	0	1
4189	scab	scabbed	0.3982	0
4190	scabbed	scabbed	3.339	1
4191	scabs	scab	1.0401	0
4192	scads	skits	8.5553	0
4193	scald	scald	0.0706	1
4194	scalds	scalds	0.1131	1
4195	scale	scale	0.0001	1
4196	scales	scales	0.0016	1
4197	scalp	scalp	0.0001	1
4198	scalps	scalps	0.0005	1
4199	scamp	youth	2.1062	0
4200	scan	scan	0.0916	1
4201	scanned	scanned	0	1
4202	scans	scans	0.0064	1
4203	scant	scant	2.358	1
4204	scar	scar	3.0832	1
4205	scarce	scarce	0.2704	1
4206	scare	scare	0.0003	1
4207	scared	scared	0.0084	1
4208	scares	scares	0.0007	1
4209	scarf	scarf	0.0004	1
4210	scarp	scarp	0.3873	1
4211	scars	scars	0.0682	1
4212	scarves	scarves	0.0044	1
4213	scat	scat	0.2314	1
4214	scene	scene	0.0963	1
4215	scenes	scenes	0.017	1
4216	scent	scent	0.0004	1
4217	scents	scents	0.0003	1
4218	scheme	scheme	0.0009	1
4219	schemes	schemes	0	1
4220	schist	schist	0.0025	1
4221	school	school	0.0001	1
4222	schools	schools	0.0013	1
4223	scoff	scoff	0.0001	1
4224	scoffed	scoffed	0.0001	1
4225	scoffs	scoff	0.66	0
4226	scold	scold	0.1662	1
4227	scolds	scolds	0.0515	1
4228	sconce	bell	2.1686	0
4229	scone	scone	1.4885	1
4230	scones	breads	1.6729	0
4231	scoop	scoop	0	1
4232	scooped	scooped	0	1
4233	scoops	scoops	0	1
4234	scoot	scoot	1.1025	1
4235	scoots	scoots	2.0216	1
4236	scope	scope	0.0043	1
4237	scopes	scopes	0.0052	1
4238	scorch	scorch	0.3769	1
4239	scorched	scorched	0.0028	1
4240	score	score	0.0009	1
4241	scores	scores	0.0006	1
4242	scorn	scorn	0	1
4243	scorns	scorns	0.0001	1
4244	scot	scot	0.6399	1
4245	scotch	food	5.2849	0
4246	scots	scots	0.8152	1
4247	scour	scour	0.2464	1
4248	scoured	scoured	0.0132	1
4249	scourge	scourge	0.1135	1
4250	scours	scours	1.0101	1
4251	scours	scours	3.5585	1
4252	scout	scout	0.0001	1
4253	scouts	scouts	0.0011	1
4254	scow	scow	0	1
4255	scowl	scowl	0.0123	1
4256	scowled	scowled	0.0041	1
4257	scowls	scowl	0.5924	0
4258	scram	alms	4.0625	0
4259	scrap	scrap	0.4225	1
4260	scrape	scrape	0.0016	1
4261	scraped	scraped	0.00589999999999999	1
4262	scrapes	scrapes	0.0026	1
4263	scraps	scraps	0.0006	1
4264	scratch	scratch	0.001	1
4265	scratched	scratched	0.000500000000000001	1
4266	scrawl	scrawl	0.2312	1
4267	scrawled	scrawled	0.4967	1
4268	scrawls	scrawls	0.7929	1
4269	scream	scream	0.0025	1
4270	screamed	screamed	0.0003	1
4271	screams	scream	1.2199	0
4272	scree	dare	7.995	0
4273	screech	screech	0.0003	1
4274	screed	screed	0.7081	1
4275	screen	screen	0.001	1
4276	screens	screens	0.0007	1
4277	screw	screw	0.0003	1
4278	screws	screws	0.0005	1
4279	scribe	scribe	0.0239	1
4280	scrim	scrim	0.975	1
4281	scrimp	clone	5.5693	0
4282	scrims	scrims	0.958	1
4283	scrip	scrip	0.4891	1
4284	script	script	0.035	1
4285	scripts	scripts	0.0001	1
4286	scrounge	scrounge	1.0433	1
4287	scrub	scrub	0.000900000000000002	1
4288	scrubbed	scrubbed	0	1
4289	scrubs	scrubs	0.1227	1
4290	scruff	scruff	0.0014	1
4291	scrum	crumb	8.9047	0
4292	scrunch	scrunch	3.1531	1
4293	scud	dash	2.8453	0
4294	scuff	scuff	0.0483	1
4295	scuffed	scuffed	0.0171	1
4296	scuffs	scuffs	0.0035	1
4297	scum	scum	0.0002	1
4298	scurf	scurf	0.717	1
4299	scut	scut	0.5948	1
4300	sea	sea	0.0002	1
4301	seal	seal	0.0002	1
4302	sealed	sealed	0	1
4303	seals	seals	0.0001	1
4304	seam	seam	0.1276	1
4305	seams	seams	0.1098	1
4306	sear	wreathe	3.7823	0
4307	search	search	0.0019	1
4308	seas	sea	0.4765	0
4309	seat	seat	0.005	1
4310	seats	seats	0.0046	1
4311	sect	sect	0.678	1
4312	sects	sects	0.0907	1
4313	sedge	sedge	1.2186	1
4314	see	see	0	1
4315	seed	seed	0.0004	1
4316	seeds	seeds	0.0001	1
4317	seek	seek	0.0008	1
4318	seeks	seeks	0.0009	1
4319	seem	seem	0.0001	1
4320	seemed	seemed	0	1
4321	seems	seems	0.0005	1
4322	seep	seep	0.0105	1
4323	seeped	seeped	0.029	1
4324	seeps	seeps	0.0082	1
4325	seer	seer	0.0075	1
4326	seers	seers	0.0409	1
4327	sees	sees	0	1
4328	seize	seize	0.0002	1
4329	seized	seized	0.000900000000000002	1
4330	self	self	0.0012	1
4331	sell	sell	0.0022	1
4332	sells	sells	0.0133	1
4333	selves	self	0.6912	0
4334	sen	sin	7.514	0
4335	send	send	0.0337	1
4336	sends	sends	0.0008	1
4337	sens	sins	5.959	0
4338	sense	sense	0.0005	1
4339	sent	sent	0.0003	1
4340	serf	serf	3.4737	1
4341	serfs	serfs	0.7547	1
4342	serge	serge	2.7521	1
4343	serve	serve	0	1
4344	served	served	0	1
4345	serves	serves	0	1
4346	set	set	0.000900000000000002	1
4347	set	set	0	1
4348	sets	sets	0.0001	1
4349	sew	sew	0.0969	1
4350	sewed	sewed	0.0022	1
4351	sews	sews	0.0558	1
4352	sex	sex	0.0031	1
4353	shack	shack	0.0012	1
4354	shacks	shacks	0.0287	1
4355	shad	shad	0.0016	1
4356	shade	shade	0.0011	1
4357	shades	shades	0.001	1
4358	shads	shads	0.044	1
4359	shaft	shaft	0.0002	1
4360	shafts	shafts	0.0004	1
4361	shag	shag	0.0125	1
4362	shags	shags	0.0075	1
4363	shah	king	0.8653	0
